,user_name,created_at,attitudes_count,comments
819,Tina罗大黑,Sat Nov 21 00:14:16 +0800 2020,0,这才是男孩子正常的样子
820,币圈社区讨论,Sat Nov 21 00:12:16 +0800 2020,0,男的被女的不小心碰一下那怎么办？能不能先把女的拉去派出所，然后在网上diss一翻？
821,经年留影丶,Sat Nov 21 00:12:01 +0800 2020,0,你这说的跟女人不会蹭男人一样，女的碰到帅哥拍照，偶遇相撞还少吗？[太开心]别想当然的说话
822,MurphLLL,Sat Nov 21 00:11:22 +0800 2020,0,这时候就要求男性不要在无监控的情况下和女性独处、必要时架设录像设备了。快从优势性别中醒醒吧，看看顶门器警报器防狼喷雾打车汇报群测评的千万播放量吧，我们谴责犯罪也要保护好自己，ok？
823,炼狱-夺魄,Sat Nov 21 00:11:01 +0800 2020,0,生不生是自己选择可以建议。倒是企业，单位，学校之类的男领导真的应该考虑好，招一个女下属对自己和内部有很大风险的。为了不麻烦招聘的时候偏向性也会更强
824,语文很差的Amano,Sat Nov 21 00:09:48 +0800 2020,0,恶臭要求是要看这个要求的原因的[黑线]，提取出来一句话放到A情景里就是公序良俗，放到B情景里就有可能变味儿
825,悠蓝轩轩,Sat Nov 21 00:09:13 +0800 2020,0,真碰到#清华学姐#这事，一句话不认啊，你说性骚扰拿证据呗，谁控告谁举证，哪有让被告人举证的道理。
826,WAYG万里,Sat Nov 21 00:07:45 +0800 2020,0,觉得被性骚扰就报警，哪来的自己执法的道理？
827,XZHLHLHLHLHLHLHL,Sat Nov 21 00:07:33 +0800 2020,0,要是真没站稳倒人家身上了也要道个歉，确实是碰到别人了
828,XZHLHLHLHLHLHLHL,Sat Nov 21 00:06:40 +0800 2020,0,没站稳和性骚扰主动往上蹭是一回事吗[疑问]
829,语文很差的Amano,Sat Nov 21 00:05:08 +0800 2020,0,你说的是接触异性身体啊[允悲]咱们把这个不适的范围不要扩大，那还是可以讨论的[允悲]冒犯的程度和有心算无心的情况都很难解决，有些东西最稳妥的还是交给法律，虽然有些事儿法律也很难判断。
830,系小山,Sat Nov 21 00:05:02 +0800 2020,0,那就建议女人避免生出男性好不好呀
831,达芬奇的鸡蛋,Sat Nov 21 00:04:51 +0800 2020,0,所以清华学弟是违反了哪一条呢？
832,工铲小报BBC,Sat Nov 21 00:04:52 +0800 2020,0,男德班开课了[doge]
833,炼狱-夺魄,Sat Nov 21 00:04:13 +0800 2020,0,企业，学校，单位尽量避免招聘女性员工，学生会省很多麻烦。避免瓜田李下要不会让其身败名裂的
834,我就是叨叨,Sat Nov 21 00:03:59 +0800 2020,0,我见过女人没站稳踉跄倒在男人身上的
835,烟雨春遥,Sat Nov 21 00:02:42 +0800 2020,0,不要把诬陷当做枪来使，伤的只会是自己， 只知道社死，不知道有样东西叫生理死亡吗，但凡碰到个极端的，就只能见法医了，舆论也不会同情诬陷者，，名副其实的杀人诛心呢。避开女人你说的对呢，建议男性开的公司就不要招女人了吧，很高风险
836,暗搓搓撸个文,Sat Nov 21 00:02:37 +0800 2020,0,就说了是因为大环境如此女性才那么敏感，要是不存在那些故意猥亵、拍裙底的猥琐男，就不会有女性因为被一个包撞到屁股而误会是被人故意摸到了。那博主提出的正是解决办法，所有男性自己学会保持绅士距离，别做那些不道德的事情那就没有女性会因此敏感，也没有男性会被诬告了
837,带鱼打不过咸鱼,Sat Nov 21 00:02:30 +0800 2020,0,确实确实确实
838,re54g5,Sat Nov 21 00:02:17 +0800 2020,0,这女的就一蠢蛋，男的真要是色狼，会老老实实给你个人信息？还洋洋得意发朋友圈让人社死，被暴力反噬也是话该
839,炼狱-夺魄,Sat Nov 21 00:01:41 +0800 2020,0,像各个单位，企业，学校男领导都应该避免招女下属。真要是要诬陷你不管你声望怎么样，都可能让你们身败名裂[二哈][二哈][二哈]
840,XZHLHLHLHLHLHLHL,Sat Nov 21 00:01:40 +0800 2020,0,害，就嗯在那给我扣帽子，我没讲过都往头上扣，就很离谱
841,重新做人小希南,Sat Nov 21 00:00:43 +0800 2020,0,那是，毕竟是我觉得的
842,鸷鸟_pu,Sat Nov 21 00:00:30 +0800 2020,0,上去
843,MurphLLL,Sat Nov 21 00:00:29 +0800 2020,0,哪里乱了？原博的“恶臭要求在哪里”？
844,鸷鸟_pu,Fri Nov 20 23:59:41 +0800 2020,0,23比较膈应，45有点膈应
845,MurphLLL,Fri Nov 20 23:59:22 +0800 2020,0,你看我最后一句话…就像女性被碰胸会觉得不适，男性被蹭下体也会觉得不舒服啊？
846,炼狱-夺魄,Fri Nov 20 23:59:21 +0800 2020,0,像办公室里的话，尽量减少女员工数据也会省了类似麻烦
847,沙雕道长233,Fri Nov 20 23:58:30 +0800 2020,0,爷不退让
848,維民所止-,Fri Nov 20 23:58:19 +0800 2020,0,那建议所有公共交通运营商向女性收四倍的票款，毕竟早高峰时段要保持距离的话一个女性至少占四个人的位置。同时建议所有雇主在面试时对女性做女权倾向调查，从根源上保持男女距离。请转发[心]
849,XZHLHLHLHLHLHLHL,Fri Nov 20 23:58:14 +0800 2020,0,谁管你？你啥玩意儿？
850,XZHLHLHLHLHLHLHL,Fri Nov 20 23:57:51 +0800 2020,0,你脑补的还真不少，给我扣“男人都应该躲着女人”的帽子啦，我误解的前提是楼主讲了这句话，而你脑补的前提是我根本没讲这句话，真是神奇
851,语文很差的Amano,Fri Nov 20 23:57:45 +0800 2020,0,你的这几个对标还是有些乱，那你是也承认原博中有恶臭要求了？原博针对诬告的6条建议里有正常建议也有恶臭要求，我们还是实事求是，不管对男生还是女生，恶臭要求就是恶臭要求，该反对的就一起反对呗？
852,炼狱-夺魄,Fri Nov 20 23:57:41 +0800 2020,0,这种事在名誉上没有任何退路。
853,语文很差的Amano,Fri Nov 20 23:57:36 +0800 2020,0,男性不小心碰触就要立刻“不好意思”，那两个人碰触了女性要不要也跟男性说“不好意思”？凭什么女性做个正常人就可以，男性需要多做事才能被当做正常人？介介，只要你的要求中男女换位一下不那么离谱的我都可以支持你，真的。遇到啥事儿，咱们实事求是，不要性别立场先行……
854,Hello-VT,Fri Nov 20 23:56:50 +0800 2020,0,割以永治，遇到诬告，裤子一脱。。。姐妹相称
855,你这样拿枪更好看,Fri Nov 20 23:56:31 +0800 2020,0,@烽惺 敢在这里开打吗
856,S不可,Fri Nov 20 23:56:30 +0800 2020,0,[微笑]好的！我把你当个屁。
857,XZHLHLHLHLHLHLHL,Fri Nov 20 23:56:10 +0800 2020,0,但凡我要是抠字眼或者楼主抠字眼就不会产生误解，当然，前提是这确实是误解[摊手]抠字眼的是你，而且之前我纠正你的问题并不是抠字眼，而是阅读理解问题[摊手]，请分清楚这两者的区别
858,醋栗与酒丶,Fri Nov 20 23:55:41 +0800 2020,0,你怎么理解是你的问题，你愿意脑补什么脑补什么，我没脑补吧，我看到的是事实吧，那你一个脑补的骂别人按原话理解的瞎？
859,核桃小桃核,Fri Nov 20 23:55:26 +0800 2020,0,猪跟男人说，你别猥亵我。男人傻了，他只是想杀猪卖钱而已啊。猪要有猪的觉悟，劝猪们耗子尾汁，猪的腚不是拿来猥亵用的。
860,XZHLHLHLHLHLHLHL,Fri Nov 20 23:54:23 +0800 2020,0,语言就是用来清晰表达意思和内涵的，这都讲不清楚怪别人误解？不会吧？
861,pkm1111,Fri Nov 20 23:53:41 +0800 2020,0,"清华男生太怂了,应该直接去对方宿舍或者教室用高音喇叭宣传真相,并在食堂等地贴传单,让更多人知道,这才是唯一解决办法"
862,醋栗与酒丶,Fri Nov 20 23:53:10 +0800 2020,0,是谁先开始扣字眼的？咋的？证据贴上了开始死不认账了？问你呢都在哪呢，自己脑补个都骂别人瞎？问你谁瞎呢，你是他肚子里的蛔虫。你知道他什么意思？
863,XZHLHLHLHLHLHLHL,Fri Nov 20 23:52:58 +0800 2020,0,楼主没急你倒是先急的跳脚了，有趣，楼主要是自己出来解释清楚我就当我是误会了，他自己不讲清楚怪别人误解他的意思？
864,嘤嘤怪高大壮,Fri Nov 20 23:52:27 +0800 2020,0,她要不发那个朋友圈。。。。。不就一点事儿没了？这可不就是教科书式咎由自取
865,我叫王雨晴,Fri Nov 20 23:51:43 +0800 2020,0,我觉得女性更需要保护，几千年来大家也是按照你这个想法实际操作的。
866,City_Ytic,Fri Nov 20 23:51:07 +0800 2020,0,避免不必要的麻烦，能少说话就少说话，能不遇见这事儿就别遇见……
867,XZHLHLHLHLHLHLHL,Fri Nov 20 23:50:49 +0800 2020,0,你继续抠字眼，楼主这种话说出来就别怕人误会[摊手]看来你是他肚子里的蛔虫知道他到底什么意思？
868,嘤嘤怪高大壮,Fri Nov 20 23:50:12 +0800 2020,0,平生最烦跟陌生人有肢体接触，被你言论真实整吐了   哪来的自信？？？
869,醋栗与酒丶,Fri Nov 20 23:49:56 +0800 2020,0,@black理学爱好者：第三点为什么碰到了男人就要道歉，为什么不是女人道歉          层主原话，都在哪呢？人家问碰上了为什么男人就要道歉，为什么不是女人道歉。。。碰上了本来就是两个人都可能有责任，人家问这句话有问题？还是那句话，谁瞎
870,多看少说但不能不说,Fri Nov 20 23:49:43 +0800 2020,0,[赞][赞][赞]
871,MurphLLL,Fri Nov 20 23:49:37 +0800 2020,0,哦不好意思我看了下不太对，凭什么女性要多做事才能保护自己而男性只是需要做个正常人。那就男性不口嗨主动表明尊重女性的立场手不小心接触异性身体立刻“不好意思”；女性平时不要总是拿普通胳膊碰胳膊的接触喊性骚扰、报警可以依法依规处理的性骚扰不闹大、手不小心接触异性身体立刻“不好意思”吧！
872,醋栗与酒丶,Fri Nov 20 23:48:25 +0800 2020,0,你瞎啊？人家问的是为什么是男的给女的道歉不是女的给男的道歉，都在哪呢？瞎成这样还把瞎挂嘴上？咋的你瞎你骄傲啊，家族称号是瞎么。这么光荣？
873,XZHLHLHLHLHLHLHL,Fri Nov 20 23:48:16 +0800 2020,0,@XZHLHLHLHLHLHLHL: 而且我第一条回复的这个人他的意思就是应该女的都给男的道歉，这不是脑子有毛病？我再发一次[摊手]
874,炼狱-夺魄,Fri Nov 20 23:47:35 +0800 2020,0,直接报警，第三方介入如果有诬陷的打官司
875,醋栗与酒丶,Fri Nov 20 23:46:59 +0800 2020,0,@XZHLHLHLHLHLHLHL：你见过女人会在公车上往男人身上蹭？脑子不好使就别出来说话     这是你回复的第一句，直接回复的层主，谁瞎？来，大声告诉我，谁瞎，我就喜欢打你这种玩意的脸。。。
876,XZHLHLHLHLHLHLHL,Fri Nov 20 23:46:45 +0800 2020,0,而且我第一条回复的这个人他的意思就是应该女的都给男的道歉，这不是脑子有毛病？
877,炼狱-夺魄,Fri Nov 20 23:46:19 +0800 2020,0,是咎由自取，男方要是没有监控的话就社会性死亡了。这个都属于诬陷犯罪了，犯罪成本太低。
878,身负八分书既可盗天下,Fri Nov 20 23:46:05 +0800 2020,0,所以一开始你们就该盯着那些不守规矩的人，叫他们守规矩才能尽量避免守规矩的人被不守规矩的连累，所谓天下兴亡匹夫有责，挺恰当的。
879,海伯利安失陷了,Fri Nov 20 23:45:40 +0800 2020,0,你应该是即没读过大学也没上过班，说你是培智学校出来的可能都高估你了
880,XZHLHLHLHLHLHLHL,Fri Nov 20 23:45:40 +0800 2020,0,我说脑子有毛病的那个是他说“往公车轮胎上蹭”，所以我说他脑子有毛病，眼瞎的可以
881,15Ativan·,Fri Nov 20 23:45:00 +0800 2020,0,姐妹别回复他了 影响正常思维逻辑
882,六月食郁及薁2020,Fri Nov 20 23:44:43 +0800 2020,0,还有另一只手呢
883,炼狱-夺魄,Fri Nov 20 23:44:02 +0800 2020,0,立马报警警方介入，如果诬陷的打官司赔偿精神损失费
884,醋栗与酒丶,Fri Nov 20 23:44:02 +0800 2020,0,反问说别人脑子不好使？嘴这么硬有意思？真以为别人都傻，看不出你怎么想的？装什么糊涂啊在这，没理了开始不承认了？说过的话都不敢承认，呵呵，自己感动自己去吧，本来以为说了这么多，能有几分讲道理，呵呵，高看你了
885,六月食郁及薁2020,Fri Nov 20 23:44:01 +0800 2020,0,地铁每个车厢都有摄像头 还好一点
886,炼狱-夺魄,Fri Nov 20 23:43:07 +0800 2020,0,立马报警，让警方介入
887,XZHLHLHLHLHLHLHL,Fri Nov 20 23:42:58 +0800 2020,0,“所以你说的是真是假我保持怀疑态度[摊手]，如果是真的当时就应该报警让人赔偿精神损失费”，本人的原回复，脑子不清醒还眼瞎就应该去医院看看
888,先随便取个名字好了,Fri Nov 20 23:42:40 +0800 2020,0,真好笑，蛆的借口就这？避嫌不会插兜拿东西？保持距离和避嫌一个都做不到那是人吗，就这？
889,MurphLLL,Fri Nov 20 23:42:02 +0800 2020,0,我的看法是这样：要求女性整齐着装不出入夜店防止被强奸的恶臭要求对标要求男性自带隐蔽摄像头书包剐蹭不立刻道歉的恶臭要求；建议女性出差带顶门器偷拍扫描器深夜不和陌生男性同乘电梯对标男性主动表明尊重女性不说“死刑不亏”不在无人情况接近女性的建议，可以吗？
890,XZHLHLHLHLHLHLHL,Fri Nov 20 23:41:09 +0800 2020,0,我是没见过啊，而且新闻上我也没见过，一个反问而已[摊手]后面有人说见过我也持怀疑态度而不是完全否定，语文是真不好
891,醋栗与酒丶,Fri Nov 20 23:40:38 +0800 2020,0,男女都一样你特么说女人会在公车上往男人身上蹭？这种双标话？你就这么表示一样的？先给其中一方泼脏水然后把另一方责任的可能直接无视？
892,海伯利安失陷了,Fri Nov 20 23:40:08 +0800 2020,0,面对面错身经过太正常了吧，在大学食堂用餐时间随时保持一个身位。你读过大学么？
893,万华镜之月读,Fri Nov 20 23:39:51 +0800 2020,0,央格鲁撒克逊血统和非洲血统的男性除外，因为不是蝈蝻嘛[吃瓜]
894,15Ativan·,Fri Nov 20 23:39:31 +0800 2020,0,牛逼
895,XZHLHLHLHLHLHLHL,Fri Nov 20 23:39:26 +0800 2020,0,我要是不小心碰到了别人我肯定会道歉，你脑子在哪里？[费解]而且我也经常跟人道歉，首先要保持一个友好的态度，懂？
896,-小小众-,Fri Nov 20 23:39:21 +0800 2020,0,我看只有时刻把莫挨老子的表情包写在脸上这一种方法了
897,醋栗与酒丶,Fri Nov 20 23:39:15 +0800 2020,0,@XZHLHLHLHLHLHLHL：你见过女人会在公车上往男人身上蹭？脑子不好使就别出来说话 是你原话吧，上来直接把这种事件责任方扣在其中一方身上
898,Baneslayer2018,Fri Nov 20 23:38:55 +0800 2020,0,我没想到是拳尸自己给歧视提供了一个完美的借口，就离谱。
899,WithNanana,Fri Nov 20 23:38:32 +0800 2020,0,拉黑保智商
900,留成乐高,Fri Nov 20 23:38:32 +0800 2020,0,是的，那企业啥的工作就更排斥女的不就行了
901,醋栗与酒丶,Fri Nov 20 23:38:22 +0800 2020,0,装逼完之后开始往回找补了？小学生才天天上网说打这个打那个呢，赶紧滚吧，还以为跟成年人说话，整了半天是哄孩子，晦气。。。。
902,WithNanana,Fri Nov 20 23:37:44 +0800 2020,0,我吐了
903,XZHLHLHLHLHLHLHL,Fri Nov 20 23:37:44 +0800 2020,0,还有我说了如果真的有女的骚扰我也支持受害者马上报警要求赔偿，瞎子真的是瞎子
904,先随便取个名字好了,Fri Nov 20 23:37:19 +0800 2020,0,一个身位的距离都保持不了可太好笑了
905,醋栗与酒丶,Fri Nov 20 23:37:17 +0800 2020,0,您这种脑子的人，脑子里有公平二字么？有管好自己这个概念么？有遇到问题先别咬人，先看看自己有没有责任这个想法么？开过车么？两车正常行驶剐蹭是要看谁没按路行驶，没开过车也学过物理吧，两个运动的物体碰撞产生的力全部是其中一方产生的是么？
906,15Ativan·,Fri Nov 20 23:37:09 +0800 2020,0,不是怂 你就当我开始是吓唬你吧 毕竟你的脸搁我面前固定着我大概率是不愿意碰到一根汗毛[爱你]不想跟没有逻辑的人对话了 谢谢（也不是我说不过你）希望你没有浪费祖国的义务教育资源！！
907,海伯利安失陷了,Fri Nov 20 23:36:56 +0800 2020,0,你培智学校出来的还配支教？
908,三王国道,Fri Nov 20 23:36:33 +0800 2020,0,是的！就是咎由自取！从她发了朋友圈嘲讽开始，她就是一步错步步错！
909,先随便取个名字好了,Fri Nov 20 23:36:27 +0800 2020,0,我不支教
910,海伯利安失陷了,Fri Nov 20 23:36:24 +0800 2020,0,你告诉我这个同学犯了什么错误，怎么样算在食堂保持距离，一条过道一位女性过来，就换条道走？
911,XZHLHLHLHLHLHLHL,Fri Nov 20 23:36:21 +0800 2020,0,我说了“男女都应该一样”，看来你是真的瞎，那没事了
912,XZHLHLHLHLHLHLHL,Fri Nov 20 23:35:47 +0800 2020,0,看谁主动碰到谁就道歉啊[费解]你脑子是真不好使吧？实在不行调监控看啊
913,语文很差的Amano,Fri Nov 20 23:35:07 +0800 2020,0,这个就是个极端人士的转性别三无小号，手段太low了直接拉黑就好，要是拿大号来还能聊聊。
914,醋栗与酒丶,Fri Nov 20 23:34:33 +0800 2020,0,上来就双标的直接把女性骚扰全部否决了有脸说别人脑子不好？你有脑子么？咋的，脸皮厚就无敌了被。。。
915,XZHLHLHLHLHLHLHL,Fri Nov 20 23:34:32 +0800 2020,0,你要是能在我的评论里找到半个字提到“男的都要避开女的”，那我只能算你牛逼[摊手]眼睛瞎的不行了
916,海伯利安失陷了,Fri Nov 20 23:34:05 +0800 2020,0,你看懂了哪个字？
917,先随便取个名字好了,Fri Nov 20 23:33:34 +0800 2020,0,原博哪个字看不懂？
918,乐善好施朱翊钧,Fri Nov 20 23:33:31 +0800 2020,0,自己做没做心里清楚，不理亏倒什么歉？让公安机关介入。
919,醋栗与酒丶,Fri Nov 20 23:33:28 +0800 2020,0,道个歉是吧？那人家问没问你，凭什么道歉是一方道歉？两个人碰上，看性别定责是么？
920,City_Ytic,Fri Nov 20 23:33:17 +0800 2020,0,个人的预防经验： 1.早晚高峰乘坐公共交通，背包放在身前，一手扶横杆，一手拿kindle或者手机，上下车的时候两只手均用来扶横杆，即尽量让两只手都出现在其他人的视野中； 2.走在路上的时候，尤其是晚上人少的时候，如果前边有女性，尽量不在对方身后慢慢悠悠的走，果断快步超过对方，避免猜忌。
921,语文很差的Amano,Fri Nov 20 23:32:51 +0800 2020,0,揣着明白装糊涂可不行啊介介，诬告的受害者是谁？她这些要求是在要求谁？那对于性骚扰，我们谴责加害者并要求潜在的加害者应该做到123456条，按她这个类推我们也应该要求受害者不要勾引加害者？这种已经把潜在受害者放在有罪的位置上高高在上的说“你们不犯罪就不会被诬告”，不就是受害者有罪么？
922,海伯利安失陷了,Fri Nov 20 23:32:49 +0800 2020,0,在食堂看到女性绕着走？食堂是你家开的？
923,地球上的圆,Fri Nov 20 23:32:36 +0800 2020,0,某些男孩子收起你们泛滥的同情心，男人女人都是人，是人就分好坏善恶，别把所有女孩都想成白莲花。
924,XZHLHLHLHLHLHLHL,Fri Nov 20 23:32:13 +0800 2020,0,我说这样的话了吗？你自己脑补真的可以嗷，都说了你语文是真的不过关，只是要求不小心触碰了道个歉就行了，无论男女都是，这是避免性骚扰和误会的最好办法，而且我的原话是“犯性骚扰的人里90%以上是男的”，而不是“90%男的都性骚扰过”，看来你脑子是真的不好使
925,醋栗与酒丶,Fri Nov 20 23:31:54 +0800 2020,0,您懂不懂什么叫公共区域？不在这偷换概念能死是么？就算一个人全家都是杀人犯。你怕他，等他去公共区域不应该是你躲着他？
926,先随便取个名字好了,Fri Nov 20 23:30:54 +0800 2020,0,是吗
927,社会主义新时代女德,Fri Nov 20 23:30:47 +0800 2020,0,女的穿的sao不就是让人性骚扰吗？以后诬告可不会这么轻松了，以后男的是会起诉报警让你们坐牢呢[吃瓜]好自为之吧
928,醋栗与酒丶,Fri Nov 20 23:30:26 +0800 2020,0,你朋友有没有看到你张嘴打这个打那个，人家让你来你倒是怂了的画面啊？还是说你们都是网黑大佬，打别人只敢躲屏幕后面说啊？怂人有的是，怂还爱嘴上装逼是什么臭毛病呢您说[微笑][微笑]
929,站歪了SD,Fri Nov 20 23:30:22 +0800 2020,0,保持距离就好啦
930,重新做人小希南,Fri Nov 20 23:30:05 +0800 2020,0,好嘞 我觉得就普通在边上也算保持距离呀
931,XZHLHLHLHLHLHLHL,Fri Nov 20 23:29:55 +0800 2020,0,还有杀人犯的家属是要和司法方保持接触的[挖鼻]第一是避免冤假错案，第二是家属需要支付社会赔偿，第三是疏通家属的情绪，杀人犯就算出狱了社区警察有时候也会上门调查[挖鼻]不知道这些的话我建议你去找个刑警或者司法人员问问
932,希灵-帝国审查官荆棘,Fri Nov 20 23:29:33 +0800 2020,0,俺也一样
933,先随便取个名字好了,Fri Nov 20 23:29:01 +0800 2020,0,你觉得怎么能保持距离你就做呗
934,醋栗与酒丶,Fri Nov 20 23:28:54 +0800 2020,0,就因为你看到别的男人性骚扰了，所以拥挤的地方别的男人就都得躲着你，都得把地方让给你？好一个强盗逻辑。。。。
935,染默_,Fri Nov 20 23:28:15 +0800 2020,0,这些事说白了就仨字:懂礼貌。那怎么办嘛，很多男的就是做不到，只能掰开了揉碎了给讲咯。
936,AWSHUANG,Fri Nov 20 23:28:12 +0800 2020,0,好办啊离女的远远的一米之内不要靠近就好了
937,醋栗与酒丶,Fri Nov 20 23:28:05 +0800 2020,0,您不转移话题能死么？不偷换概念能死么？我问你，公车食堂这些地方是不是公众区域？你怕别人碰你不应该自己不去主动挤别人？让别人主动躲着你是哪来的脸？？？
938,先随便取个名字好了,Fri Nov 20 23:28:02 +0800 2020,0,第二条看不到瞎吗
939,打东边来了七个喇叭,Fri Nov 20 23:27:42 +0800 2020,0,说实话，我觉得这六点就是对一个人比较基本的礼貌要求，但这条评论下还是有跳脚的。鞭子不打在自己身上不知道疼，女性被要求多穿点别走夜路的时候他们没觉得有什么不对，这会儿冬眠的智商就上线了？可见蠢的不多坏的不少。
940,小小小鸟秀夫,Fri Nov 20 23:27:36 +0800 2020,0,其他几条没问题，第三条我建议以后公交地铁和厕所一样分男女嗷[太开心]蝈蝻不配享受公共交通
941,15Ativan·,Fri Nov 20 23:26:13 +0800 2020,0,哎 回复你我朋友都看笑了 感觉你的回击毫无逻辑 散会吧
942,Ssssswy,Fri Nov 20 23:26:13 +0800 2020,0,我应该不会被诬告摸屁股，因为我手里永远抓着手机[太开心]
943,社会主义新时代女德,Fri Nov 20 23:25:45 +0800 2020,0,反正她们也不会真的道歉，她们以后会在任何男性受害者底下继续讥讽他们，他们眼中没有性别差异，对什么都能打拳，你退让一步她们就乘胜追击，人对利益的欲望是无穷无尽的，退一步就有百步[并不简单]
944,乔奈何,Fri Nov 20 23:25:42 +0800 2020,0,女性被骚扰的确几率很大，但是男性被冤枉，在这个个案中，真是死了的心都有。我们讨论公平正义，不能光考虑平均数，错就错了，确实给人完成了不可弥补的伤害，该道歉，负责还是需要的。
945,XZHLHLHLHLHLHLHL,Fri Nov 20 23:25:28 +0800 2020,0,自己查刑法，还什么都给你送到脸上，找工作国企公务员等工作肯定是不收的，社区工作也不会收，孩子和表亲的孩子也可能会被连带，别告诉我你不知道前段时间有个女生想读警校，但是因为舅舅坐过牢被刷掉的事，限制多的很[挖鼻]
946,MurphLLL,Fri Nov 20 23:24:43 +0800 2020,0,什么时候要求男性尊重女性不言语猥亵都成“受害者有罪论”了？
947,语文很差的Amano,Fri Nov 20 23:24:08 +0800 2020,0,那你能告诉我这个学弟是因为哪一条没做到所以被诬陷了呢？虽然用了问句但其实我也不在乎你的回答，别以为用个”您”字再加个表情就自以为是阴阳怪气大师了，你的小脑瓜里实在是没什么内容啊，拜拜。
948,醋栗与酒丶,Fri Nov 20 23:23:39 +0800 2020,0,不敢报警，张嘴就诬告呗。您上清华美院了么？配诬告么？没有证据，声音再大都是放屁望周知。。。
949,社会主义新时代女德,Fri Nov 20 23:23:21 +0800 2020,0,女性就不应该穿短裙 摆明给男人摸的不是吗[doge]
950,社会主义新时代女德,Fri Nov 20 23:22:42 +0800 2020,0,女孩们请注意 姬佬性骚扰正常女性的也有[太开心]
951,醋栗与酒丶,Fri Nov 20 23:22:22 +0800 2020,0,双标不敢承认说别人看不懂？牛逼啊，自欺欺人呢在这？那我就把话给你挑明了，你就是在这双标呢，上来就认为拥挤的地方男人就得躲着你，借问一句，凭什么？地方是你家开的？
952,修汽车的杨工,Fri Nov 20 23:22:21 +0800 2020,0,//@sven_shi: 这些东西你千万别信，真信有时要毁掉你的。就像清华这事情，男孩子被女孩抓着说性骚扰，他没干，为了平事当场一怂一道歉，他一辈子都是流氓。碰到这种事，对的方案一个，找第三方查监控走法律流程。任何时候你一步都不能退的。绝不要因为性别做任何的退让。
953,社会主义新时代女德,Fri Nov 20 23:21:54 +0800 2020,0,说实话女拳遇上男性被诬告的事也不会真的觉得男性可怜，反而以后所有男性受害事件都可以被她们打拳，她们已经停不下来了[太开心]同理他们也不会就对了，该强奸的继续强奸，该性骚扰的继续性骚扰，该嘲笑继续嘲笑，该家暴继续家暴，该杀人继续杀人，总有一天你死我活，长枪对长枪，你死我活[微笑]
954,15Ativan·,Fri Nov 20 23:21:52 +0800 2020,0,替别人回复你而已 意思是别人来性骚扰你你能容忍到去报警 而且认为报警有用 虽然我觉得没人愿意碰你哈[太开心]
955,牛猛重生,Fri Nov 20 23:21:49 +0800 2020,0,确实是啊，女性就应该多堕男胎，免的社会含男量太高～
956,尊王攘夷2000,Fri Nov 20 23:21:36 +0800 2020,0,社会性死亡，互相道歉，合并一下就是“社死相歉”，成为新成语，然后教育部发文制止
957,重新做人小希南,Fri Nov 20 23:21:12 +0800 2020,0,就我先上车，然后女的进来了。那我就得下车是这样子吗
958,醋栗与酒丶,Fri Nov 20 23:19:53 +0800 2020,0,来，赶紧把相关规定发出来，快，等着看您张嘴就来的告诉我找不到。。。。
959,您所查找的用户可能不存在,Fri Nov 20 23:19:36 +0800 2020,0,没什么区别，就是女行被这么说的时候某些人意识不到，所以换种说法[摊手]
960,XZHLHLHLHLHLHLHL,Fri Nov 20 23:19:17 +0800 2020,0,而且你似乎并没有看懂我说的话，语文都不过关还有啥好说的呢？
961,Baneslayer2018,Fri Nov 20 23:19:11 +0800 2020,0,一把子支持了，男老板男教授不招女员工和女学生也希望你能理解这不是性别歧视。
962,醋栗与酒丶,Fri Nov 20 23:18:59 +0800 2020,0,您瞎啊？我哪句话跟你说报警了？在这脑补你??呢。晚上吃什么不干净东西了？都堵脑子了？
963,在苦比道路渐行渐远的素素素质,Fri Nov 20 23:18:45 +0800 2020,0,君子不立危墙之下你要是都明白不了那你跟女拳基本也一个智商
964,瑰色夜幕,Fri Nov 20 23:18:26 +0800 2020,0,学姐在事情发酵之前就认真道歉五次，就咎由自取吗？
965,MurphLLL,Fri Nov 20 23:18:25 +0800 2020,0,如果你硬要类比的话，就像女性一般不会在十二点以后自己打车、不会和陌生男性独自做电梯、加班回家之后把乘车车牌发给父母、晚归一定向舍友做好交代、出差随身携带小型刀具警报器监控探测器顶门器一样吧，“君子不立危墙之下”，这是基本的自我保护[嘻嘻]
966,XZHLHLHLHLHLHLHL,Fri Nov 20 23:18:14 +0800 2020,0,国家制定过相关的家庭背景调查，这种家庭会被限制很多社会活动，望你知[摊手]
967,醋栗与酒丶,Fri Nov 20 23:18:00 +0800 2020,0,正常人都会分得清什么是性骚扰什么是无意的碰撞，只有自恋的脑残天天认为别人都垂涎自己吧，当然你要是流口水了的话。。。。。自裁吧，兄弟
968,醋栗与酒丶,Fri Nov 20 23:16:35 +0800 2020,0,你家人要是出了百分之九十的杀人犯，你是不是出门要离每个人500米？或者说你根本就没权利出门了？
969,社会主义新时代女德,Fri Nov 20 23:16:10 +0800 2020,0,她们根本没有认错的态度，你不必当真，以后继续说这种话吧[吃瓜]
970,15Ativan·,Fri Nov 20 23:16:09 +0800 2020,0,还报警 我的妈呀 不如你自首吧
971,醋栗与酒丶,Fri Nov 20 23:15:17 +0800 2020,0,装逼装的这么圆呢？伸脸让你打倒不敢了？不敢下次别装逼不行么？呵呵
